-0.72579311578221,3.967603877276474,0.2997828053163403
-1.8761826744718064,3.0061472866476606,0.2997828351402063
-3.02346933480527,2.0409901974858258,0.2997828675910341
-4.167643597712299,1.0721454061143731,0.2997829018205493
-5.308695758236183,0.0996255116305064,0.2997829420597213
-6.446616321609952,-0.8765566797796964,0.2997829818915534
-7.58139588765107,-1.8563884746968145,0.2997830276734703
-8.713024851887894,-2.839857268372725,0.299783072001901
-9.841493718241622,-3.826950464271477,0.2997831233851116
-10.966793185744166,-4.817655258915465,0.2997831759481641
-12.088913852702262,-5.811959156229023,0.2997832318445717
-13.207846123567265,-6.809849655446556,0.2997832915593221
-14.32358089230422,-7.811314155178479,0.299783350690916
-15.436108564509595,-8.816339956177558,0.2997834171004001
-16.5454200351179,-9.824914756046953,0.299783482956002
-17.65150590963333,-10.837025957249466,0.2997835538275808
-18.75435688237985,-11.852661160401452,0.2997836266753211
-19.853963658249995,-12.87180776265734,0.2997837021969758
-20.9503171341438,-13.894453367189726,0.2997837792614177
-22.04340801113699,-14.92058557234941,0.2997838603992591
-23.13322718821144,-15.950191979023089,0.2997839460868476
-24.21976526753156,-16.983260185349764,0.2997840314824316
-25.303013247384115,-18.01977779230424,0.2997841234789007
-26.382961928631858,-19.05973250174384,0.299784215318823
-27.459602308182696,-20.103111911455017,0.2997843103379409
-28.532925090830304,-21.14990372304805,0.2997844100995053
-29.602921273997367,-22.200095732641103,0.2997845103587906
-30.66958185934192,-23.25367544484027,0.2997846141979607
-31.732897642700262,-24.31063075795032,0.2997847220269705
-32.792859628748886,-25.370949372364063,0.2997848313891609
-33.849458916827416,-26.43461898803196,0.2997849439474862
-34.90268630363971,-27.501627403052566,0.2997850589427457
-35.95253289340104,-28.571962519952194,0.2997851762405048
-36.998989683863385,-29.64561193862744,0.299785298116376
-38.04204777404169,-30.722563656305283,0.2997854220386102
-39.08169866449049,-31.80280477545045,0.2997855485543823
-40.117938656919904,-32.8863182973256,0.2997856779363701
-41.1507720488043,-33.97307951830476,0.2997858101780366
-42.18020464479085,-35.06306294038086,0.2997859434623251
-43.2062412389204,-36.15624356357989,0.2997860816683442
-44.22888693470799,-37.25259698764944,0.2997862226060874
-45.24814683068939,-38.352098812411214,0.2997863649732721
-46.26402632793256,-39.45472473918528,0.2997865111847773
-47.27653072630071,-40.56045076547434,0.2997866579701735
-48.28566552674263,-41.66925289292942,0.2997868108599846
-49.29143642699165,-42.78110722227825,0.2997869655699219
-50.29384912757499,-43.89599005197772,0.2997871196456003
-51.29290972787948,-45.01387788206989,0.2997872808658712
-52.28862403146351,-46.13474731297856,0.2997874403160381
-53.28099823347847,-47.25857494576735,0.2997876049062711
-54.27003863860469,-48.385337676785184,0.2997877722780799
-55.25575154252567,-49.51501251228717,0.2997879434407196
-56.23814344806141,-50.64757654757205,0.2997881140199183
-57.21722105400667,-51.78300708344466,0.299788288133243
-58.19299086032152,-52.92128142097374,0.299788465535471
-59.16545986844915,-54.06237705948763,0.299788645386343
-60.13463497724578,-55.20627169749787,0.2997888290831838
-61.10052318675679,-56.35294303639307,0.2997890132857037
-62.0631316969446,-57.50236907762746,0.2997891997688953
-63.022467709009305,-58.65452781901036,0.2997893924244863
-63.97853862011991,-59.80939735968741,0.2997895844736717
-64.93135183212914,-60.96695610349104,0.299789778975537
-65.88091504426447,-62.12718234814474,0.2997899752853641
-66.82723595762778,-63.290054790631416,0.29979017530286
-67.77032217344939,-64.45555203647052,0.2997903775042232
-68.71018168697537,-65.62365278386733,0.2997905823065139
-69.64682240401109,-66.79433613104572,0.2997907889821363
-70.58025252129482,-67.96758107953542,0.299790996484603
-71.51048013848703,-69.14336672812124,0.299791208786246
-72.43751315441031,-70.32167267777595,0.2997914231144136
-73.36135787278707,-71.5024802301831,0.2997916401703833
-74.28201809338606,-72.68577228124718,0.2997918599088507
-75.199497613105,-73.8715323320065,0.2997920788673127
-76.1138012329327,-75.05974298653757,0.2997923015353194
-77.02493385448423,-76.25038684108961,0.2997925288206602
-77.93290067675838,-77.44344659617127,0.2997927565174336
-78.83770689868314,-78.63890525098088,0.2997929868080859
-79.73935762308022,-79.83674560962766,0.2997932189196035
-80.63785834549262,-81.03695056606409,0.2997934540818505
-81.53321417093039,-82.23950342574608,0.2997936907144094
-82.42543079484898,-83.44438728388968,0.2997939311836148
-83.3145136213252,-84.65158544436542,0.2997941709618885
-84.20046824705383,-85.86108120511403,0.2997944155436585
-85.083300174248,-87.07285816713772,0.2997946623054872
-85.96301530193728,-88.28689973082066,0.2997949107275985
-86.83961932976695,-89.5031895934012,0.2997951610296923
-87.7131181595932,-90.7217114584173,0.2997954149314523
-88.58351748710362,-91.94244922422786,0.2997956680853235
-89.45082341783177,-93.16538668900536,0.2997959260195557
-90.3150420470514,-94.39050785579082,0.2997961845715053
-91.17617928006824,-95.61779682350787,0.2997964466611051
-92.03424151072592,-96.84723779150612,0.2997967088068094
-92.88923504233207,-98.07881476027524,0.299796974387732
-93.7411662754822,-99.312511931029,0.299797242462148
-94.590041708064,-100.54831380263067,0.299797513124588
-95.43586794221228,-101.78620467385964,0.2997977845785158
-96.2786513767354,-103.02616904616536,0.2997980588681912
-97.11839891144666,-104.26819161978574,0.299798334227944
-97.9551171484618,-105.51225689536966,0.2997986123979785
-98.78881288376444,-106.75834966967273,0.299798893265347
-99.6194928216621,-108.00645484538244,0.29979917466909
-100.44716405943294,-109.25655732214544,0.2997994597494653
-101.27183339627658,-110.50864209944302,0.2997997468000335
